-5456.3,-582.05,-479.3,-343.48,1
3150.6,-1647.7,1337.1,-168.89,1
4008.5,-196.96,-353.72,-74.292,1
-54.817,-225.8,-689.78,-263.58,1
1854.2,557.44,-650.8,-248.18,1
2915,-91.61,-603.36,-60.914,1
811.09,-2104.4,-16.468,348.5,1
4810.7,-724.24,-456.83,152.04,1
5108.9,-1126.2,-588.53,280.37,1
1795.9,312.33,-644.67,-193.62,1
2291.2,252.75,-721.67,-96.636,1
2278.7,301.72,-643.96,-138.86,1
2209.5,6.7049,-499.51,-144.13,1
2692,350.59,-621.5,-182.74,1
2404.7,-49.776,-595.88,-103.89,1
1055.4,-952.97,-145.64,185.68,1
1968.2,288.9,-774.8,-116.86,1
-536.55,-109.76,-569.6,-384.2,1
5312.4,-739.23,-131.31,320.77,1
2435.4,259.71,-234.84,-31.009,1
4085.9,17.263,-510.7,32.049,1
-404.07,-167.07,-616.65,-325.54,1
2463.6,29.793,-625.31,-122.15,1
5401.3,-213.63,-134.31,157.37,1
2715.1,148.98,-113.31,214.01,1
1399.6,-35.66,407.72,67.073,1
739.12,-1840.8,-265.26,-164.45,1
-788.81,-140.95,516.27,-542.2,1
2484.3,-540.78,795.35,235.66,1
5201,98.853,-413.35,97.014,1
10396,-210.59,2127.7,-246.36,1
2422.5,-757.02,1010.8,-205.2,1
2045.3,637.57,-322.12,6.5483,1
2747.5,-390.44,286.23,155.25,1
8605.2,8.1478,150.99,59.187,1
6756.2,-1908.8,315.55,116.19,1
4288.6,-1273.7,10.774,7.926,1
2673.2,-1149.5,327.75,121.63,1
451.59,-709.46,331.32,-156.76,1
697.63,232.77,81.965,525.28,1
2953.9,887.6,-578.64,-207.69,1
2796.7,-1073.1,650.56,-163.63,1
-181.69,-192.74,-665.73,-290.93,1
3624,-262.11,-420.44,131.37,1
932.55,383.25,623.97,148.49,1
2512.6,-2395.3,429.88,242.89,1
3448.8,-1503.5,695.36,122.76,1
3275.5,-1066.3,362.28,263.46,1
-438.89,-166.08,159.35,-112.21,1
1735.6,-1518,273.67,56.725,1
-3421,843.96,710.89,162.36,1
5643.1,1164.5,-358.03,-143.11,1
1780.5,-1041.2,300.11,304.38,1
-4201.6,284.52,709.73,-268,1
4589.1,-680.53,218.28,-161.6,1
-607.67,249.13,31.292,193.29,1
-834.14,128.44,70.453,-115.19,1
-578.53,-119.68,-192.34,104.1,1
-2415.8,50.534,485.88,-506.14,1
2094.1,50.36,16.015,-102.52,1
1223.9,285.61,88.42,-144.61,1
459.6,-623.26,452.72,-214.41,1
4225.5,1000.5,-409.6,-83.642,1
-1924.1,-288.17,675.6,-240.93,1
3623.4,-1659.1,-188.85,119.57,1
1531.4,-848.61,395.3,-36.004,1
1829.8,-607.96,324.44,-126.16,1
1342.3,-936.96,-125.94,-218.86,1
513.51,-598.39,-210.22,-362.41,1
8699.2,657.28,-633.41,220.47,1
8235.7,780.95,-563.24,128.63,1
-2972.3,560.58,165.1,-58.802,1
-18.099,-284,281.53,-211.15,1
-1920.4,-177.62,-103.5,-65.731,1
-504.13,-453.96,10.282,-40.185,1
-1397.4,935.52,-70.32,-10.326,1
3013.5,-676.15,148.93,238.15,1
-4182.7,814.8,660.38,82.061,1
1896.1,-1876.4,-147.7,-26.737,1
2062.5,-1857.8,-139.26,44.427,1
4861.3,-3532.9,-164.24,303.95,1
2780.5,-1553.7,-293.87,161.01,1
5403.9,-2343.7,517.88,-74.281,1
2319.5,-328.67,-129.48,565.85,1
4796.1,-643.17,-429.84,122.7,1
1199.2,-293.22,203.99,-235.83,1
1619.3,-557.33,577.28,-295.61,1
-327.86,-94.479,168.49,-398.59,1
304.4,-561.3,-39.809,-123.28,1
558.82,-707.64,68.33,14.282,1
-511.59,-269.77,205.18,-309.86,1
2224.5,309.4,-841.69,-75.679,1
971.78,400.41,-418.18,-259.83,1
371.95,-135.28,68.404,-204.84,1
-1573.3,709.9,391.39,-245.57,1
4753.4,-600.41,-435.77,119.4,1
3127.2,-2152.4,108.53,220.77,1
-2877.4,45.661,338.44,-22.482,1
1889.3,-1317.5,162.3,-8.6849,1
397.13,-1789.2,145.51,138.28,1
-1978.5,189.03,7.6139,-53.803,1
2051.9,119.56,117.96,-71.714,1
-1294.9,1103.1,-8.8594,650.42,1
8500.6,700.9,-515.87,139.43,1
-569.37,78.104,-103.4,-309.36,1
3844.8,-69.849,-259.29,-142.05,1
5385.3,-1387.7,-251.08,505.44,1
4866.4,-767.64,-499.33,184,1
2284.4,343.38,-781.23,-111.24,1
2224.3,323.53,-691.75,-142.94,1
1993.5,325.31,-718.38,-145.01,1
1843.3,168.19,-575.71,-141.18,1
1760.7,360.4,-267.61,-378.29,1
1912.5,212.95,-475.19,-217.84,1
1926.4,255.48,-666.05,-161.71,1
1997.1,288.6,-728.26,-127.32,1
-4355.3,-37.971,74.341,149.41,2
-1545.8,412.73,96.407,359.33,2
-4750.6,85.594,-222.26,-60.325,2
1354.4,705.64,-314.36,-166.32,2
2961.4,1644.3,400.71,-170.89,2
2234.3,1345.6,118.4,-183.33,2
3102.2,1355.8,-247.12,94.183,2
36.904,229.28,-163.96,-93.793,2
-3217.3,698.84,-7.3267,354.36,2
-5788.7,-571.43,-229.41,-27.83,2
-5162.2,204.39,-68.666,620.89,2
-3522.6,-475.18,190.78,81.884,2
-4252.3,293.07,51.781,504.65,2
-1586.6,693.55,-87.153,127.11,2
6600.3,1467.5,647.13,-288.28,2
-1956.9,-121.14,-135.12,132.3,2
-1895.4,237.09,-83.936,36.615,2
-268.57,-220.57,45.037,42.593,2
-2605.8,-529.51,-283.18,-58.492,2
3583.6,873.02,130.75,-38.932,2
-3417.4,152.75,285.97,77.206,2
-4497,2.6632,-242.75,135.42,2
2910.6,937.59,304.22,-101.24,2
-5628.9,-187.58,134.17,-58.706,2
-4394.6,679.76,-16.872,499.6,2
-673.94,1206.9,366.44,104.48,2
-4766.4,-155.93,4.648,178.97,2
-4741.6,-219.06,22.159,388.5,2
-2162.1,-543.33,219.03,-35.755,2
-2542.8,-681.29,-462.6,-508.39,2
2214.6,1021.8,739.48,99.792,2
444.26,785.44,627.58,-160.03,2
-5417.3,163.94,-5.2165,139.47,2
-5330.1,-52.999,-108.84,-2.2274,2
-4350,256.54,180.83,-11.532,2
-6458.7,286.91,132.38,396.02,2
-6443.1,88.712,-58.633,223.19,2
-5922.9,529.01,354.73,422.08,2
-4041.9,552.52,232.25,273.05,2
-4927.4,-142.15,298.77,-150.35,2
-2849.8,-277.46,194.4,-324.17,2
2123.6,-88.085,-265.41,-379.6,2
-3454.7,86.788,253.75,331.36,2
-1640.4,514,-159.22,14.851,2
-2425.4,680.11,-228.15,281.59,2
2296.5,1209.3,1532.7,-504.43,2
-17.393,35.128,35.328,310.22,2
-3749.1,-202.65,212.57,-51.505,2
2490.5,1067.4,7.9859,-231.77,2
-2671.3,-26.105,101.6,-133.51,2
-1117.6,355.39,-76.45,-81.249,2
-1427.2,528.71,-246.53,148.42,2
-3018.9,939.91,-29.158,506.43,2
-2291.8,268.17,-184.75,82.786,2
488.82,236.64,188.03,-217.45,2
-847.24,-787.25,-40.811,-39.42,2
-2573.9,431.01,74.573,347.01,2
-4979.5,-40.224,-27.282,279.84,2
-1903.7,599.22,1265.8,-332.13,2
-3838.4,389.02,118.58,-16.072,2
-1417,1011.1,728.15,-410.69,2
1650,991.11,150.7,-265.11,2
-5929.4,123.73,-86.614,530.89,2
-5072.2,-286.06,-235.03,-129.85,2
-5976.2,207.48,-86.388,315.52,2
627.11,450.84,361.8,-315.38,2
-2878,-37.767,244.31,-92.392,2
-3052.3,521.04,67.525,278.29,2
-4466.9,84.777,-36.671,423.28,2
1872.9,1089.2,-639.38,-208.83,2
-671.03,652.71,-383.89,-131.22,2
-3701.6,147.74,-139.34,199.97,2
-4341.8,-4.5013,-383.66,-333.15,2
-6019.6,333.74,131.91,311.11,2
-6888.7,268.4,109.64,296.6,2
-5886.1,-42.979,-115.92,-98.978,2
-4721.1,320.81,-79.383,-4.0766,2
-5050.6,64.634,-290.24,-20.455,2
-3611.4,299.24,-352.79,-223.67,2
-5416,91.967,58.635,410.19,2
-8933.4,-1088.4,-826.73,-1006.6,2
1966.8,224.24,1124,-494.49,3
948.8,104.94,298.12,122.29,3
-1939,179.93,-281.87,-305.65,3
2615.7,911.2,80.324,105.7,3
-3232.4,93.284,-271.38,227.48,3
-3420.6,29.109,-105.19,200.37,3
-344.36,612.72,328.08,229.6,3
4237.9,1149.9,-261.82,-74.098,3
-3656.5,441.08,33.844,114.28,3
-3459.3,296.75,257.12,25.206,3
-3555.7,-421.81,-153.31,187.49,3
-6141,316.99,60.253,397.63,3
2765.3,210.84,643.95,-336.31,3
-2208.4,-485.35,-143.03,79.678,3
-655.43,-700.2,-53.424,-100.98,3
-23.104,-292.42,-168.17,-135.54,3
-1938.5,-799.06,-135.37,-2.4528,3
-654.79,-124.71,-30.304,-47.089,3
-2910.7,-8.7455,353.48,-100.9,3
-3710.7,120.63,280.77,224.45,3
1293.7,348.97,-377.25,-203.58,3
3626.9,550.52,61.606,-240.48,3
-3504.7,100.58,-109.65,132.62,3
-1267.2,158.7,-233.09,128.47,3
-2999.2,283.5,-218.17,110.16,3
-3235.2,-372.53,-289.04,-39.518,3
-1340,540.13,-162.06,197.67,3
777.4,65.635,75.108,-213.12,3
-1276.5,-10.679,22.601,-83.944,3
-3888,-1038.5,-233.73,-150.06,3
2418.3,309.61,554.31,-284.06,3
-1933.3,39.885,244.34,111.42,3
-3225.3,33.203,163.15,150.74,3
2063,-304,-506.39,-267.99,3
-3325.6,-185.33,624.06,73.525,3
-2354.8,636.75,-249.11,129.89,3
1491.3,1687.6,-488.35,-292.73,3
9823,534.11,-388.88,497.31,3
-844.43,226.46,-149.47,-155.5,3
6292.8,837.46,-441.36,-317.89,3
894.85,124.43,125.85,348.46,3
-4682.1,85.11,65.32,-244.99,3
2378.1,431.21,-419.27,-42.043,3
-1490.2,-722.46,-188.98,-196.97,3
-4318.1,-409.63,1.0559,236.24,3
-3127.8,371.61,-360.77,-187.6,3
3231.1,-330.87,552.98,10.427,3
-3965.8,-552.78,149.49,-295.67,3
-120.3,-40.04,371.32,240.74,3
-1853,226.15,-49.047,329.03,3
-4811.6,-432.03,-59.713,154.42,3
1640.9,674.19,603.48,-114.69,3
1636.6,871.02,-446.18,-123.84,3
2474.9,249.96,41.341,110.76,3
-1270.2,320.01,114.87,-2.5346,3
-1794.8,-176.02,-257.81,129.02,3
-4268.5,-107.58,97.783,-11.72,3
-4840.6,-518.16,-221.51,-316.43,3
-4076.8,250.8,-30.156,-109.27,3
-2645.3,556.23,-3.4266,269.88,3
-2940.7,686,-40.251,16.002,3
2666.7,879.52,-69.412,-108.59,3
1583.3,577.87,-361.44,-198.03,3
532.29,75.792,-359.54,76.105,3
1274.1,650.6,-345.7,-174.82,3
-1217.9,727.97,-354.09,126.85,3
-2917.3,-1081.8,-257.42,-379.95,3
-339.99,-760.69,24.095,-205.31,3
-986.02,-375.64,-156.21,-61.818,3
1327,-239.51,-250.71,-27.682,3
1366.8,151.28,-24.942,177.68,3
-4442.2,403.17,151.28,-92.793,3
-5653.7,-82.75,-84.366,142,3
8131.2,430.6,10.559,-35.277,3
-4847.3,143.88,660.63,-176.16,3
-5204.3,350.3,192.62,571.41,3
-1758.4,1317.1,-15.884,270.01,3
-4676.7,357.65,-95.04,-68.035,3
-1195.6,-506.4,220.94,100.49,3
1214.7,250.94,-348.47,-234.04,3
-3001.5,-226.39,-421.98,129.29,3
-5111.9,-451,-177.59,27.226,3
335.33,-44.771,792.95,-66.638,3
-4846.5,-730.52,-501.72,-199.87,3
-3588.8,-252.38,-96.9,-338.93,3
-5228.1,-554.29,-254.3,-274.99,3
-4261.1,-485.38,-523.53,-315.27,3
3074.8,-376.88,181.44,322.5,3
-4876.3,192.48,-37.411,358.91,3
2564.8,557.94,327.4,-190.87,3
2338.4,386.1,5.9693,-298.1,3
-5060.9,-540.52,-194.4,9.627,3
84.283,-133.52,-292.17,137.94,3
-3108.8,373.12,-45.779,-224.9,3
-3369.8,602.99,138.25,-133.52,3
-4013.7,287.67,-106.95,-169.82,3
-5407.5,-13.58,7.5353,330.32,3
1216.8,907.77,-396.19,-160.93,3
-4763.8,35.367,-281.78,-491.36,3
-4448.1,-513.54,-447.98,-347.64,3
13230,354.75,55.701,291.4,4
-743.99,942.35,412.38,269.35,4
8956,135.19,218.9,26.581,4
9574.7,-410.33,724.16,225.93,4
3536.2,-431.51,-333.88,131.16,4
4753.7,982.45,85.077,-183.16,4
7452.7,322.3,83.831,65.552,4
5139.3,-266.15,-467.13,76.557,4
11855,723.89,-138.04,192.74,4
13059,-198.16,452.26,290.01,4
12472,985.04,400.46,252.07,4
-838.38,-277.33,39.052,-123.06,4
758.94,-1629.6,-93.914,22.884,4
-1662.2,-620.52,-14.293,-184.71,4
-113.31,-415.96,-306.41,-140.35,4
-3119.3,226.98,715.62,-144.24,4
-2271,-119.73,280.3,-56.097,4
-2551.4,64.958,250.01,-41.195,4
-2098.7,1004,531.17,5.3218,4
4334.4,1023.1,-57.797,-89.514,4
-1681.4,851.04,269.41,65.954,4
7002.4,795.58,270.69,-180.77,4
-380.72,336.22,63.689,-40.942,4
-2786.4,917.86,137.04,132.6,4
4353.5,1254.8,208.97,-200.72,4
3330.6,1062.6,15.197,84.312,4
-2279.3,-1558.4,-23.113,-220.76,4
1185.5,-343.67,-466.15,-164.82,4
930.78,-451.58,-411.75,-131.36,4
-5063.7,303.09,38.62,9.74,4
-4118.6,-998.79,41.559,-611.26,4
348.89,382.01,22.07,471.28,4
337.78,448.61,-43.181,485.37,4
-1511.7,-746.16,66.698,-13.559,4
-314.29,131.02,476.6,289,4
6477.3,-1400.4,-81.019,111.2,4
-131.67,575.57,296.32,376.1,4
-5564.7,357.75,118.03,101.15,4
2483.9,-268.94,-51.194,443.58,4
525.82,-347.05,66.726,596.97,4
-1083.1,321.97,-104.24,40.885,4
-903.46,226.71,396.52,363.13,4
-833.3,-581.41,-112.41,394.27,4
59.227,-416.29,-32.894,-208.27,4
-1599.7,-504.21,38.918,-314.62,4
-790.05,-1203.3,137.24,398.9,4
-951.17,-789.43,98.838,384.15,4
-1297.1,-178.55,114.08,240.83,4
3975,88.232,1463.3,-646.95,4
-1513,100.65,128.79,560.88,4
-719.78,1026.6,-178.79,-56.154,4
4069.5,1245.6,-402.27,15.378,4
1201.6,318.41,-624.06,-247.48,4
-2308.2,717.49,2522.4,-481.45,4
1969.9,-524.38,-227.01,140.96,4
-1278.9,898.11,442.54,370.63,4
908.62,-1174.6,96.599,-92.397,4
5853.9,170.44,-522.59,-17.478,4
-1392.3,13.303,183.2,-376.63,4
9136.2,-472.85,514.27,106.56,4
-532.07,-154.98,-393.85,-241.78,4
-2186.5,-405.2,149.88,-45.313,4
-2483.7,-95.185,469.96,-269.6,4
-1018.2,691.76,100.17,-114.96,4
1104.7,993.74,-124.95,-77.177,4
2258.9,495.89,72.83,113.57,4
7813,241.25,356.36,135.25,4
264.06,503.94,98.151,-61.87,4
-6208.1,-153.83,-258.3,-85.441,4
-3168.4,-27.462,-36.328,185.65,4
-2113.7,-693.54,-362.36,-280.55,4
977.4,567.34,-90.408,365.92,4
86.663,556.13,47.039,468.26,4
-1994.8,17.462,1.8664,-93.892,4
-243.72,-1689,-216,-279.84,4
647.17,-552.71,-478.63,-200.74,4
10519,1834.1,-669.24,88.096,4
-2316.3,99.619,642.43,259.98,4
5552.4,85.626,-687.75,90.952,4
-6414.9,63.387,-180.56,197.67,4
8930.3,-210.54,721.03,45.916,4
