1.1687,-1.0553,-2.7038,-3.0131,0.21028,-1.7312,0.83677,0.1471,0.69477,-0.2133,1
-1.8879,1.0796,3.6347,-0.55687,-1.8647,0.24531,2.8561,-0.21617,-0.97267,0.47997,1
-2.2691,-2.9496,2.1658,1.2949,0.38402,-1.6429,0.60559,0.67933,0.83714,-1.028,1
0.4166,0.24749,-0.6834,1.3441,-0.62754,-2.1503,-0.21962,-2.4212,-0.054773,0.94427,1
1.0692,-3.2463,0.12216,1.0512,-0.86216,-3.3065,-1.7742,-0.47366,-1.1745,-0.84218,1
2.7342,0.54319,4.0748,-1.5393,-1.0517,-3.7293,-0.87051,-0.49223,-1.3389,0.69675,1
-1.731,2.5045,0.58275,-1.7893,2.1887,-3.1061,0.54974,-0.23127,1.2135,0.56042,1
-2.6909,-2.8144,2.422,1.509,0.082075,-2.0858,0.74866,0.87869,1.1661,-0.98089,1
-3.7809,-2.4545,1.9925,-1.3442,0.7317,-1.9726,-0.85582,0.68847,2.042,-1.4697,1
0.72189,-2.9645,0.46725,0.53222,-1.1464,-3.3101,-1.3643,-0.34103,-1.0811,-0.28041,1
0.5425,-2.9759,0.34936,0.23418,-1.0388,-3.6245,-1.8925,-0.49286,-1.1134,-0.61478,1
0.6257,-2.9421,0.353,0.45231,-1.0979,-3.4934,-1.7582,-0.46783,-1.0547,-0.65785,1
2.7181,-0.083441,3.2996,-0.8286,-1.3185,-3.8148,-0.60118,-0.57739,-1.6236,0.88548,1
-1.7346,-3.2826,1.4466,0.16388,0.80133,-1.3025,-0.13461,-0.0016085,0.76486,-0.98073,1
2.5445,-0.36547,3.1838,-1.2106,-1.1192,-4.0932,-1.2402,-0.52733,-1.5368,1.164,1
-2.6719,1.5956,-0.059952,-0.95481,2.6151,-1.607,0.68313,-0.062091,0.73377,0.39926,1
0.74662,-2.9573,0.47368,0.57434,-1.1577,-3.5186,-1.4485,-0.25833,-0.94202,-0.24563,1
0.53835,0.27838,-0.47584,2.1645,-0.99176,-1.8682,0.88576,-2.0719,-0.15447,0.98772,1
-3.283,2.8065,0.95436,0.79123,1.5692,-0.2562,-0.00045639,-1.0616,0.98771,0.12113,1
-2.6732,0.87576,-0.37988,1.9387,2.698,-0.034135,0.41821,-1.1474,0.053052,-0.74028,1
-3.561,0.99602,-0.69194,0.62688,2.8034,-0.45684,-1.3309,-0.7626,0.71191,-1.2602,1
0.50133,-0.063546,-0.98105,1.2321,-0.52909,-2.0727,-0.37298,-2.3907,0.13567,0.87624,1
2.8293,-0.37805,3.3119,-0.84055,-1.0411,-3.9741,-1.1956,-0.41751,-1.4023,0.88011,1
-2.299,2.3516,1.8759,-1.385,-0.51033,-0.88948,-0.43769,-0.72065,-0.01519,-0.43388,1
-2.5848,0.7002,-0.58837,-0.77351,-0.73473,0.023502,-0.61147,-0.76892,0.70613,-0.83145,1
-2.0185,0.74934,-0.41592,1.1535,-1.6717,0.22041,1.3258,-0.56379,1.0762,0.34752,1
-3.5991,2.0942,-0.72137,-1.1065,-0.33662,-1.0404,0.20056,-0.53112,2.6925,-0.72239,1
0.63943,1.7374,-0.52472,1.4952,-3.1012,0.68213,3.5201,-0.31663,1.0931,1.7182,1
-1.6579,3.55,2.0654,-0.73403,-1.7253,0.16086,2.0979,-1.0988,-0.013308,0.85901,1
-1.2124,-2.9464,1.649,1.5511,-2.143,-1.7382,-0.23131,-0.47823,0.58217,0.086168,1
-4.0583,2.4428,4.5436,3.8081,-2.7992,2.4367,1.6797,-0.14091,-0.45864,-0.60271,1
-0.62166,4.8335,3.0697,-0.57819,-1.5487,1.693,3.0743,-0.42465,-0.0079381,-0.10817,1
-1.2416,0.72437,-0.98768,0.98683,0.049354,1.1306,-0.15188,-0.8612,0.94159,-1.4548,1
-0.56134,1.422,1.3582,3.2582,-0.39393,-1.1338,1.9507,-0.20624,0.42164,-0.068665,1
-4.392,1.2068,2.1423,1.5692,-0.82429,-0.23961,-0.36441,-0.20196,0.52255,-0.98606,1
-4.819,1.6041,0.95947,0.68499,-0.25984,-0.33529,-0.086508,-0.66741,2.4162,-0.605,1
-3.8742,1.9535,0.1329,0.38016,1.9685,-0.77571,-0.070534,0.33159,1.4772,-1.5399,1
-3.1285,2.0948,-0.29802,0.47179,1.3119,-0.24401,1.0613,0.21094,1.5656,-0.8922,1
-1.7155,2.6742,0.46833,-0.45278,1.3069,-0.47208,2.1005,-0.41495,0.30213,-0.19892,1
-1.5519,-0.14167,-0.68749,-1.0005,-1.1711,-0.14189,-0.49698,-0.54636,0.6276,-1.249,1
-1.9262,-3.401,1.5309,0.99164,2.2261,-0.39896,-0.16515,-0.29624,0.98408,-0.81652,1
-2.329,-0.35276,3.4604,-0.76481,-0.30466,0.37398,2.598,0.26321,0.28093,0.011544,1
0.46861,0.25334,-0.84654,0.69168,-0.46127,-1.8808,-0.50072,-2.7896,-0.069708,0.4252,1
-2.8077,-2.2891,2.2377,-1.1989,1.7659,-0.50918,-0.22783,-0.37075,1.0196,-0.82137,1
1.692,1.8029,1.9695,3.1718,-1.578,-0.13484,2.6184,-0.45519,0.17176,1.0615,1
-1.1638,0.77998,3.4688,-2.8364,-1.6787,-1.3233,1.7583,0.25943,1.3872,1.5405,1
-2.188,3.1458,2.4351,0.082801,1.3532,-0.014503,1.7694,0.25613,0.10278,0.29647,1
-2.635,1.9146,1.4038,0.22581,1.4942,-0.13643,0.82162,-0.003707,-0.078219,-0.073565,1
0.23187,3.8668,0.33024,-1.5163,1.134,-1.2062,0.96524,-1.0358,-1.0093,0.26076,1
-2.439,2.5488,0.57565,-0.7193,0.86511,-1.2731,1.4034,-0.082845,1.0422,0.82951,1
6.0475,1.7506,1.6391,3.2139,0.30918,0.53119,0.094912,-1.3982,1.2607,0.17881,1
-2.1683,0.35797,1.2816,1.4132,-0.64793,0.43449,-0.43527,-1.7405,0.9349,0.67724,1
-0.7386,3.8979,2.3061,-1.653,-0.063365,-0.96553,1.7862,-0.8477,0.32532,0.61653,1
3.0925,1.3071,-0.60892,3.0957,1.1584,0.32731,2.3492,-0.42463,-0.0017884,0.11688,1
-2.8443,3.6339,1.5015,0.0016506,1.5806,0.73023,1.0475,-0.69009,-0.12279,-1.1752,1
0.62916,0.90967,-0.14103,3.2929,2.5763,-1.895,0.98012,-0.41369,-0.67389,-0.44583,1
-0.071127,1.1332,-0.52544,2.1618,1.6882,-0.63994,1.4806,-0.19887,0.19206,-0.31143,1
0.086767,1.1902,-0.48531,1.4529,2.1471,-2.6131,0.48763,-0.54486,-0.45649,0.46005,1
2.4721,-2.4002,-0.091567,2.31,-4.1676,-0.3795,2.6904,-0.68287,-1.034,-0.58974,1
0.19938,-2.5977,2.9737,1.5608,-0.49373,-1.3407,1.4095,0.42749,-0.019971,-0.38383,1
0.7533,-2.6889,2.841,1.5434,-0.41591,-1.3502,1.3464,0.19948,-0.32993,-0.17078,1
0.56805,0.7519,3.2602,-1.763,-1.08,0.77588,3.1522,0.49751,-0.44163,-1.1175,1
-1.6329,0.59463,0.21663,0.65797,-0.426,-0.098564,-1.0186,-1.6619,0.50138,0.15936,1
1.2611,-1.3733,1.1831,-0.12412,-3.3279,-0.035488,2.3513,-0.64032,-0.042133,-0.019017,1
-3.3215,2.3988,0.61765,-0.35436,2.7779,-1.8178,-0.12306,0.11486,1.5288,0.36738,1
-2.087,-0.99804,2.5968,-1.3071,0.096236,-0.33177,2.1506,0.44275,0.26962,0.64894,1
-1.2524,-0.059519,3.5202,-1.9326,0.82084,0.40359,2.4259,0.46778,0.049391,-0.85663,1
-2.2164,3.6253,-1.4509,-1.4165,-1.8338,-1.7576,1.2514,-0.94203,0.32681,0.93477,1
-1.8383,3.1753,-1.9877,-1.7467,-1.9031,-1.5052,1.1699,-0.97904,0.18613,0.72431,1
-4.0567,0.60724,1.3256,0.45872,0.11216,-0.26275,-1.4868,-1.9024,0.66474,-0.38613,1
-3.8352,0.45679,1.3631,0.77045,0.23193,-0.087286,-1.1782,-1.9391,0.42817,-0.31116,1
3.5308,1.4359,-0.60459,2.7996,1.8617,-0.81906,0.38042,-0.6407,0.49398,-0.031981,1
-1.147,-1.2971,1.8836,-1.3169,-0.027621,-0.07259,2.0831,-0.31577,-0.25164,-0.1285,1
0.033166,1.0162,-3.185,2.2839,-1.4463,-0.99486,1.6276,-0.37341,0.43872,-0.58089,1
-1.297,-1.8387,1.0435,-2.0408,-0.00051329,-0.40914,1.4297,-0.29606,0.14355,-0.12217,1
1.1567,-3.8681,0.97314,2.8667,2.518,0.087996,1.1776,-0.43574,0.51248,-0.17058,1
-1.5426,1.7417,1.1784,1.1214,-0.6118,-0.88476,1.5045,-0.52998,0.81743,-0.084111,1
3.4533,0.08565,-2.029,4.9179,0.94531,0.4359,0.46675,-1.7829,0.027261,-0.11769,1
-1.4392,4.2028,-0.82351,-1.4901,-1.7411,-2.2524,1.1026,-0.22801,1.4662,0.19721,1
-1.4817,4.4149,0.12241,-1.955,0.50993,-2.4606,0.51837,-0.14989,0.39237,-0.5367,1
-3.3066,4.7846,0.025896,-1.256,0.9073,-2.2967,-0.15178,-1.3007,2.5135,0.63495,1
-1.8873,4.015,-0.32929,-1.8237,0.36352,-2.7845,-0.044556,-0.58357,0.90886,1.1034,1
-3.7475,4.6616,0.34216,0.71867,0.33331,-1.2242,0.72756,0.34153,1.3308,-0.91279,1
-2.0299,0.84403,0.0023994,-0.58643,-1.4908,-1.1078,-0.0085395,-1.1978,0.88116,0.24618,1
-2.5633,-2.8917,2.4718,1.8354,0.12815,-2.0765,0.83853,0.88954,1.0791,-0.94903,1
-1.5553,-2.5315,1.335,0.41542,-1.2348,-0.66442,1.3715,0.17124,-0.002011,-0.97755,1
-1.9268,-1.8563,1.9466,1.1803,-1.82,-0.18492,2.5758,0.15643,-0.23652,-0.61584,1
-0.35918,1.4456,-2.1875,3.3679,-1.9318,-0.62719,2.4615,0.016353,0.6394,-0.14722,1
-1.654,3.0515,-0.99674,-1.2217,0.77198,-1.3931,0.66535,-1.2602,-0.90009,-0.06131,1
-1.5797,2.6761,0.029411,-0.47975,1.0591,-1.3655,1.5269,-0.8423,0.53535,0.99437,1
-1.0159,3.1815,0.10159,-1.7635,0.42544,-0.78447,2.0037,-1.4356,-0.46095,1.2844,1
0.70595,-2.9794,0.37541,0.46744,-1.0457,-3.6569,-1.7158,-0.42223,-1.0141,-0.55974,1
1.1658,-2.3641,0.77839,0.58197,-1.5049,-2.6598,-0.38671,-0.07921,-0.74236,-0.18559,1
-0.41797,3.6196,0.31358,-0.9375,1.1063,-0.47685,1.5015,-0.36544,-0.54715,-0.17637,1
0.87439,1.1957,-0.30133,3.0662,1.9359,0.9507,1.4307,-0.90377,0.63701,-0.040157,1
-2.4646,-2.9233,2.4649,1.9667,0.10793,-2.1313,0.84778,0.8734,1.0069,-0.91102,1
-2.7787,3.3554,-0.46678,0.18748,-0.063936,-1.7608,0.96647,-0.99789,2.3659,0.76103,1
-1.2761,0.69343,-1.4661,-0.29759,2.6707,-0.01268,0.84706,-0.95445,-0.99846,-0.95211,1
-2.963,2.1763,-1.1943,0.57796,0.066035,-1.2259,1.2106,0.0096449,1.3253,-0.35414,1
-2.9447,0.73812,-0.40531,-0.38666,2.058,-2.1307,0.85121,1.1219,2.0624,-0.37462,1
-1.313,0.75623,-1.1904,-0.51556,2.9979,0.26872,0.74298,-1.3745,-1.1141,-1.2485,1
3.1803,-0.023325,5.784,0.56937,-0.25678,-0.83799,1.5115,0.58752,-0.32543,-0.90609,1
-0.86061,-1.1249,-1.6158,-0.28939,-0.029677,0.8078,-1.1368,-2.4623,0.28452,-0.94258,1
-4.134,0.57808,1.3889,0.34752,0.19649,-0.11298,-1.4929,-1.8451,0.62299,-0.2217,1
-0.25478,1.0454,-2.7358,3.1676,-1.5351,-0.76117,1.7823,-0.47761,0.5931,-0.50896,1
-1.7641,-3.0593,2.2635,2.2257,0.2253,-1.6358,1.0049,0.76885,0.58195,-0.93102,1
-3.4351,4.1381,-0.16006,-0.3638,1.0807,-1.7531,-0.77754,-1.9508,1.1037,-0.11084,1
-2.7954,-2.8116,2.4032,1.2633,0.14987,-2.1349,0.59058,0.88829,1.288,-0.98985,1
0.65436,-3.0411,0.39002,0.57368,-1.0198,-3.5943,-1.7182,-0.42712,-1.035,-0.58056,1
1.8854,-2.0268,1.4554,0.36484,-1.1486,-2.8944,-1.262,0.037128,-0.9861,-1.3948,1
0.92335,-2.6898,0.81733,0.96554,-1.2687,-3.3069,-0.70715,-0.24102,-1.2088,-0.48673,1
0.66363,-2.7905,0.66114,0.63702,-1.4646,-3.4236,-1.0813,-0.14821,-0.97961,-0.028988,1
1.2753,-2.9064,0.60655,1.8079,-1.2811,-2.8172,-0.66441,-0.12908,-1.307,-0.30412,1
0.61512,-2.7822,0.66749,0.80315,-1.4343,-3.3093,-0.97765,-0.16484,-1.1365,-0.21531,1
0.75,-2.8934,0.59849,0.65866,-1.3091,-3.4057,-1.2247,-0.18381,-0.98976,-0.084092,1
0.84335,-2.8239,0.51818,0.68713,-1.31,-3.4317,-1.1967,-0.26195,-0.97579,-0.41236,1
1.7893,-0.96881,-0.9395,-1.6742,-0.408,0.69008,0.60001,-1.1678,0.18026,0.57567,2
-0.66631,-1.2258,-1.2499,-0.93756,0.45796,1.5534,-0.39002,-1.3649,0.17645,-0.36826,2
1.6879,-2.996,-2.192,-0.82439,-1.2316,-0.53217,-0.24909,-0.010548,0.66983,-0.50784,2
-1.1412,-2.6334,2.059,-0.29553,3.5693,0.58983,0.21542,-0.76853,-0.095296,0.077206,2
-0.64413,-0.16625,0.12283,0.94978,-1.4323,2.6412,-0.91018,-1.0135,-0.42244,-1.3971,2
-1.5685,-0.66802,-0.29482,0.84363,0.69671,2.0747,-0.66289,-1.8021,-0.1919,-1.0024,2
-2.267,-0.89252,-0.28192,1.1754,0.61424,1.2411,-0.89429,-1.6866,-0.26844,-1.0021,2
-1.0506,-2.6783,0.98739,-1.2032,1.0215,0.87562,0.4362,-0.80936,-0.11323,-1.2766,2
1.7126,0.27631,-2.8677,2.9113,1.9539,-0.085094,-0.56251,-0.27942,0.097833,0.27906,2
2.1822,0.35793,-2.5529,-2.5218,0.62357,-0.62472,0.1885,-0.05263,-0.60711,-0.56359,2
0.35819,-3.582,-0.36869,-1.1884,3.5318,0.95842,0.12368,-1.2022,0.61315,-0.047212,2
1.4755,-0.8912,-0.13799,-1.8907,-1.9831,0.98098,1.7182,-1.9897,-0.67651,-1.1323,2
-0.39585,-0.62186,-3.5003,-0.5227,1.1538,1.1594,-0.74265,-1.0331,0.47232,-1.0297,2
0.63407,-0.0065185,-1.4567,-0.67634,-0.88198,1.1589,-0.33385,-1.0667,-0.54799,-2.0156,2
-2.4981,1.4784,1.479,1.8988,0.17409,1.9064,-0.52857,-1.6004,-0.81237,-0.36661,2
-0.094767,-2.3709,0.088479,-1.2334,0.68765,0.784,0.9438,0.027712,0.66576,-1.1926,2
0.53989,-2.6531,0.071803,-0.89378,0.32782,1.1626,0.47048,-0.41325,1.3619,-0.3397,2
-1.142,-2.0179,0.80342,-1.1653,1.3954,0.16246,1.1336,-0.16522,-0.46125,-1.7301,2
2.7872,0.016935,1.779,-4.2623,-0.27639,-0.9226,0.35221,-0.99317,-1.0582,0.93433,2
-0.19989,1.1897,1.9176,-0.28942,-0.4572,1.0539,-0.15202,-1.7735,-0.89761,0.13924,2
0.9778,0.41483,-0.72991,0.57708,1.1603,-0.46248,0.82488,0.097471,-0.75871,0.3797,2
0.87198,-2.7794,-2.0403,-1.8416,-2.0592,1.3012,0.13818,-1.5249,1.3383,0.27984,2
-1.7702,0.18777,-0.32263,0.96864,-1.1399,1.4597,-0.42818,-1.4001,-0.26233,-0.39942,2
6.2046,4.4309,0.96186,-3.2541,-0.1109,1.6381,0.77257,-0.75456,-0.044731,-1.7831,2
1.5633,-4.2788,-0.47094,1.8669,2.5906,0.53337,0.28909,-0.56973,0.97,-0.20116,2
0.75112,0.11418,-0.86424,1.6778,-0.40267,1.331,-0.34139,-1.7248,0.022009,0.35169,2
1.3642,-1.1979,-2.3834,0.54708,0.79857,-0.19748,0.76848,0.10712,-0.6932,-0.97017,2
1.7804,-0.23671,-1.8888,-0.36947,0.64945,-0.21695,0.34681,0.2626,-1.1883,-1.4535,2
0.32035,1.7206,-0.54828,-0.48699,0.9051,-0.63258,1.3534,0.78724,-0.89232,-0.96555,2
0.49969,2.3802,-0.53461,-1.9934,0.43832,-1.4368,0.78638,-0.61361,-0.52105,1.5316,2
-1.5037,-0.077811,-0.54897,1.2366,-2.4382,1.9332,-0.46341,-0.42483,-0.18433,-0.96772,2
-0.38489,0.046654,-0.86072,0.98778,-0.92504,1.4144,0.059667,-0.59439,-1.145,-0.78672,2
4.2202,0.27572,-2.3623,2.5669,0.82235,-0.60617,0.662,0.25619,-0.1561,-0.14126,2
4.0525,0.7488,-1.98,1.1008,0.56663,-0.90581,1.0007,0.43118,-0.3385,-0.25126,2
3.7795,0.27546,-1.9154,3.5592,0.8239,-1.2408,0.73895,0.45089,-0.67618,-0.17581,2
9.3818,3.2069,0.7276,2.2996,1.8742,0.60657,-0.74485,-0.17491,1.1794,-1.5632,2
4.6059,-0.37018,-2.6214,2.1093,0.95166,-0.47998,0.38231,-0.21215,-0.20127,0.43267,2
4.2075,-0.41031,-2.9831,4.0883,1.4568,-0.14227,0.15817,-0.49233,0.30653,0.060977,2
3.5215,0.32583,-1.4735,1.1405,-0.6762,1.0797,-0.11789,-1.1444,-0.21041,-1.3045,2
1.1217,1.5942,-2.0978,0.099856,2.2633,0.20548,0.71349,-0.11965,-0.18321,0.68058,2
0.50627,1.1386,-2.993,-0.93461,-1.1789,0.092255,0.47816,-0.5909,-0.4209,-0.29505,2
-1.93,-1.9553,0.81312,-0.93623,-2.4484,0.18095,0.96064,-0.84631,-0.28059,-0.52007,2
0.88011,0.35431,-1.0893,-0.46049,-0.8431,1.1472,-0.021079,-1.208,0.6939,-0.68905,2
0.76619,-1.4763,-1.8842,-0.28455,-2.8271,1.2009,-0.062663,-2.3518,0.35806,-0.032965,2
-0.25722,-3.7692,0.076559,-0.80537,2.1713,0.71704,-0.37292,-0.53026,1.1928,0.40408,2
-1.4428,-2.2135,2.9823,1.9811,2.5042,3.1613,1.3111,-0.27408,-0.63041,-0.69928,2
-1.1098,-0.8629,-1.7633,0.42906,-1.0313,0.9578,-0.56133,-0.91269,0.15811,-0.57007,2
0.14495,-3.48,-0.91636,-0.45917,-0.36483,0.73044,0.51312,-0.46453,0.20913,-0.77824,2
1.0482,-1.0915,-0.24981,0.29148,-4.3884,2.5566,-0.091022,-1.655,0.30297,-0.68699,2
-0.80931,-2.3278,0.20104,-0.74396,2.5382,0.20913,0.16318,-0.7158,0.6245,0.86737,2
0.023843,0.65581,-2.7576,0.053768,-0.71765,0.59095,-0.17498,-0.24495,-0.15219,-1.3993,2
-0.6498,-3.0786,0.40976,-1.4697,1.7679,0.53563,-0.046334,-1.4275,-0.119,-0.61834,2
1.336,-2.7522,0.82933,-0.2772,3.6802,0.3433,-0.038884,-0.77525,-0.10354,-0.47204,2
0.87832,0.72377,-0.81469,-0.22172,-0.029147,0.54781,-0.049543,-1.4112,0.71842,0.37684,2
0.092039,-2.2659,2.0385,-0.73941,0.21652,1.1479,0.69043,-0.18592,0.77699,-0.11977,2
-1.2062,-2.3868,0.54395,-0.84128,0.29839,0.84147,0.84391,-0.43806,0.94918,0.0041655,2
1.1573,-2.5917,0.13158,-1.5076,-2.3761,0.20514,0.37609,-0.68066,0.92281,0.77232,2
1.9754,0.24811,-1.8508,-0.87412,0.5642,0.72394,0.23351,-1.0785,-0.18464,-0.4315,2
0.077653,-0.13876,-0.78706,2.153,-0.42299,1.6756,1.8384,-0.46662,-1.5046,0.73899,2
2.2405,-0.025775,-2.6957,2.1469,-1.1015,1.2474,0.57189,-1.0102,0.91949,0.24047,2
1.4658,-3.3089,0.78127,1.9427,-0.025889,1.2117,1.074,-0.57916,-0.97678,-1.1454,2
0.10701,-1.0522,1.8186,1.2369,0.09554,1.6728,0.54981,-0.51065,0.55889,-0.455,2
3.6593,2.0162,-0.21943,-2.1376,1.7244,0.041535,-0.86193,-1.35,0.094203,0.095211,2
3.0083,0.58761,-1.1551,-0.68543,1.6085,0.36768,0.744,-1.1117,-0.076669,-0.017623,2
4.0109,-2.8714,-1.7491,0.10236,-3.0461,0.44917,0.37629,-1.4452,1.1862,1.5831,2
1.7168,-0.7077,1.6683,0.18907,-1.9591,2.5457,0.94312,-0.95946,1.0341,0.33533,2
1.5898,-2.1857,1.7487,0.95408,1.696,0.34879,1.9421,-0.68216,-0.54099,0.044033,2
0.92808,0.41465,-2.0707,0.39513,1.3173,-1.2788,-0.27579,0.052026,-0.20515,0.77182,2
0.49854,0.67443,-3.1039,-0.19881,2.5528,-0.33386,-0.72847,-0.38121,0.20757,-0.1283,2
-1.2817,0.66943,-2.616,0.68153,1.2415,0.25474,-1.2277,-1.1439,-0.54159,-1.1142,2
-1.1366,-3.4371,0.67262,-0.11699,3.6587,0.84339,-0.19604,-0.27816,0.94341,-0.65945,2
0.9016,-3.4988,0.3228,-0.55679,1.9419,0.34345,0.2265,-0.035336,1.1622,-0.43324,2
