0.49427,2.1327,-1.6128,-0.20046,-0.21739,-0.18088,0.4409,0.21768,0.28488,0.056673,-0.14906,-0.077106,1.7282,-0.66757,-1.174,0.062509,-0.74534,-1.325,-1.3709,0.32338,-0.78565,-0.26533,-0.43166,-0.60299,-0.78027,-0.83156,-1.0656,-1.3824,-1.9391,1
1.297,-0.49538,-0.60745,-0.3535,1.1408,-1.5179,0.61569,0.16006,0.90193,-2.5943,0.062868,0.64154,-1.2288,2.2767,2.2936,0.26484,0.68522,1.665,2.7234,0.54519,0.81796,-0.064814,-0.048664,-0.59183,-0.15164,-0.69073,-0.4029,0.66915,-0.24376,1
-0.76834,-0.41653,-0.39373,-0.44869,1.5001,-1.6048,1.9113,-0.89756,-0.60918,1.479,-1.1893,0.70341,-0.31619,0.97002,1.1456,-0.75987,-0.98407,0.99704,-0.31141,-0.87208,-1.018,-0.3571,-0.47781,-0.48169,0.035345,0.14443,1.4711,1.0812,0.65177,1
1.1388,-1.8681,0.94012,0.58707,0.18898,0.60851,-0.41312,0.1741,0.24034,-1.0732,0.3843,-0.58997,0.039577,-0.90195,0.19683,-0.13908,-0.74319,-0.1215,-1.2301,0.13284,-0.37257,-0.27239,-0.44141,0.59113,-0.53782,2.6389,0.70177,0.058525,-0.47201,1
0.1678,-0.015236,-1.2179,-0.93173,1.5695,-1.6359,1.5676,-0.14917,-0.52764,0.64104,0.67969,-0.91763,-0.1295,-1.3491,-1.49,-0.20932,-0.99464,0.054182,-0.71716,-0.40905,-0.99152,-0.28132,-0.4733,2.0759,0.50654,3.0455,-0.87871,0.59025,0.50873,1
2.6339,0.18741,-0.99294,-0.83174,1.5772,-1.7733,1.484,-0.065305,-0.26319,0.49628,0.39305,-1.2304,-0.20398,0.12363,-0.092799,1.9412,0.88377,0.6391,-0.91719,4.3579,0.5833,0.92378,0.99328,-0.043975,-0.42416,1.1795,0.85308,0.81569,0.43522,1
2.2185,-1.3493,-1.1549,2.3521,-1.1629,0.69804,0.54539,-0.53137,-1.4168,1.2575,0.044173,0.35129,-0.64221,2.198,-0.66185,0.18407,-0.18727,1.1465,-0.9914,1.0185,0.26121,-0.22008,-0.32459,-0.80755,-0.94962,-0.87507,-1.1099,0.079997,-1.0273,1
-0.78344,-0.67932,-0.4731,-0.5984,1.4035,-1.7029,1.9908,-0.84349,-0.52845,1.4271,-1.2641,0.62717,-0.19582,1.5809,1.7172,-0.79135,-1.0227,1.4561,-0.84886,-0.92598,-1.1133,-0.35792,-0.47802,-0.54292,-0.066709,0.28961,1.9558,1.2499,0.59756,1
-0.8409,-0.76295,-0.55419,-0.60437,1.3964,-1.6979,1.9373,-0.96625,-0.71904,1.4439,-1.2845,0.67683,-0.27873,2.673,-0.65653,-0.80722,-1.0547,1.6995,-1.3499,-0.93792,-1.1065,-0.35836,-0.47978,-1.058,-1.0442,-0.99948,-0.93937,1.3067,0.44672,1
0.53595,0.23552,-1.083,-1.0358,1.4999,-1.6313,1.7167,0.082419,-0.053527,0.66877,0.647,-1.2249,-0.39058,-1.1249,-0.86601,-0.17149,-0.86803,0.15398,-0.84704,-0.1562,-0.93257,-0.27504,-0.45647,1.0639,-0.33749,2.5723,0.056228,0.55736,0.36494,1
0.54172,0.01874,-1.3009,-1.0445,1.5894,-1.6075,1.5924,-0.16749,-0.41798,0.61707,0.76549,-0.95576,-0.10188,-1.2666,-1.2588,-0.19274,-0.96476,0.31554,-1.0752,-0.22614,-1.0081,-0.27999,-0.47051,1.2775,-0.67911,2.8389,-0.66357,0.67948,0.48224,1
0.51724,0.046327,-1.2225,-0.98745,1.5641,-1.6162,1.6056,-0.10855,-0.41887,0.61197,0.94976,-0.64669,0.1689,-1.2625,-1.2666,-0.19567,-0.93809,0.29563,-0.85666,-0.22644,-0.99626,-0.2805,-0.46786,1.2479,-0.62915,2.811,-0.39643,0.67722,0.50155,1
2.4382,0.22447,-1.0691,-0.99849,1.5872,-1.5757,1.5673,-0.095347,-0.2064,0.47035,0.64861,-1.16,0.13274,-0.34233,0.13875,1.9219,0.16705,0.42047,-0.65626,3.8428,0.47777,0.85932,0.10299,0.2793,0.027881,1.6426,0.89386,0.63582,0.31127,1
-0.66987,0.097755,0.095172,-0.28766,1.5232,-1.6606,1.8032,-0.91089,-0.6063,1.2406,-1.1997,0.57979,-0.48654,0.19074,0.15562,-0.71286,-0.9785,0.36218,-0.70678,-0.80341,-1.0485,-0.3559,-0.47482,-0.44248,-0.40581,-0.072912,0.35839,0.79357,0.60354,1
2.4167,0.17931,-1.1965,-1.116,1.4922,-1.641,1.621,0.00061448,0.1463,0.94877,0.75372,-1.3557,-0.40649,-0.46586,-0.4437,1.865,0.032916,0.48555,-0.89516,3.7248,0.44517,0.8082,0.033316,0.30183,-0.6191,1.8134,0.62472,0.68738,0.32306,1
1.0421,-1.09,-1.4717,0.89788,-0.99556,0.60482,-0.9851,0.55809,-0.50192,0.5885,-1.7838,1.4181,-0.65029,1.2251,0.32682,-0.37217,-0.73842,0.67071,-0.69255,0.069917,-0.4113,-0.33457,-0.46439,-0.90737,-0.98408,-0.93315,-1.1251,0.22528,-0.32082,1
0.55355,0.17245,-1.1542,-1.0679,1.4766,-1.6623,1.6595,0.065406,-0.012528,0.86203,0.77536,-1.1639,-0.30996,-1.1399,-0.7284,-0.16179,-0.84305,0.20335,-1.1856,-0.16673,-0.94226,-0.27202,-0.43052,1.1449,-0.38586,2.6016,0.1185,0.60287,0.41024,1
0.93608,-1.8109,0.77092,0.64515,0.33372,0.47446,-0.63764,0.070987,0.4191,-1.2307,0.077932,-0.72679,0.21451,-0.89713,1.5157,-0.12046,-0.68564,-0.3003,-0.86888,0.04339,-0.26828,-0.26734,-0.43717,0.88106,-0.090632,2.528,1.5166,-0.05825,-0.55407,1
0.45394,-1.5384,0.51219,1.095,-0.8396,1.6301,-1.4211,1.028,-0.35925,0.18407,-0.47223,0.98943,-1.4638,2.0185,0.75041,-0.56256,0.0082098,1.6934,-0.30486,-0.43373,0.23735,-0.29054,0.036734,-0.88527,-0.7527,-0.70359,-0.27905,1.3372,0.87163,1
-0.72946,-0.8193,0.46774,1.2928,-0.75876,0.94143,-1.4223,0.81449,-1.6768,0.25041,-1.0498,1.3585,-1.7145,0.33244,1.2238,-0.70011,-0.84408,0.4504,-0.12259,-0.81359,-0.87097,-0.35335,-0.46658,-0.41037,-0.19565,-0.2051,0.37027,0.67444,0.65705,1
-1.0975,-1.1254,0.096033,0.78462,-0.58829,0.91824,-1.5325,1.4133,-1.6438,0.97938,-0.94746,1.0839,-1.4464,1.0027,-0.57403,-0.78132,-0.98833,0.9246,-0.6668,-0.90926,-1.0275,-0.35779,-0.47846,-0.89981,-0.893,-0.83441,-0.90939,1.1123,0.84866,1
0.99708,-1.782,0.83695,0.53809,-0.070428,0.44135,-0.34911,-0.011795,0.31672,-0.90965,0.21802,-0.46367,0.4618,-1.0525,-0.16387,-0.17633,-0.90562,-0.23591,-1.0306,0.056534,-0.59247,-0.2819,-0.46791,0.71738,-0.3861,2.7617,0.1959,-0.029264,-0.53526,1
2.3676,0.19293,-1.147,-1.0686,1.4852,-1.6956,1.6578,0.045145,0.0066635,0.92558,0.76657,-1.1406,-0.34815,-0.52147,-0.35495,1.8812,0.30608,0.45742,-0.90563,3.5617,0.18901,0.90636,0.49144,0.35141,-0.32003,1.8243,0.94317,0.71088,0.37276,1
1.0844,-1.7161,-0.69485,-0.156,-0.16719,0.18738,-0.28192,0.25684,-0.17275,-0.48741,0.19759,-0.07685,-0.015926,1.3826,-0.37673,-0.14634,0.55794,1.4557,0.039076,0.45664,1.4184,-0.18153,-0.0063507,-0.98844,-0.95015,-0.98327,-1.315,1.4035,1.1448,1
-0.92463,-1.0878,-0.45515,-0.40676,-0.9917,0.054285,-0.60242,0.25821,0.3672,-0.47645,0.1734,-0.48229,0.33964,0.39482,-0.19362,-0.66201,-0.42396,0.65573,-0.13145,-0.71818,-0.17626,-0.33423,-0.39375,-0.87225,-1.0334,-0.88251,-1.3412,0.70528,0.82549,1
-0.62923,-0.92004,-0.20649,0.57104,-0.56968,0.79615,-0.089754,0.08103,1.448,-0.8505,0.90517,-0.075951,0.51506,0.44481,1.6445,-0.66868,-0.65063,0.46134,0.90146,-0.71425,-0.52354,-0.34645,-0.4304,-0.63812,-0.30709,-0.45018,0.38096,0.32691,0.41599,1
-0.67305,-2.4911,0.71016,0.15833,-0.90065,0.70692,-0.39637,0.58153,-0.51004,0.20701,0.48367,-0.83562,0.4915,4.3657,0.21218,-0.71957,-0.6518,0.82822,-0.89354,-0.74406,-0.19565,-0.3499,-0.45752,-1.0872,-1.0539,-1.0422,-1.4087,0.1525,-1.2409,1
0.020308,0.14882,-1.1236,1.7077,-0.85416,1.3059,-1.2513,-1.3023,3.7786,-1.4462,0.79498,-1.9081,0.22412,-0.011998,1.6732,-0.29279,0.44072,-0.19339,1.5007,-0.21337,1.2546,-0.20816,0.097065,0.25674,1.0593,0.29564,1.7524,-0.19126,-0.51285,1
1.4871,-1.168,-0.20154,0.54471,-1.008,0.81952,-0.6608,-0.85347,0.72165,-1.0465,0.61322,-0.95979,0.18003,1.5032,2.6422,0.19681,0.84244,1.0585,1.4744,1.0989,1.631,-0.070493,0.1553,-0.85178,-0.7445,-0.86215,-0.78196,0.5396,0.50308,1
0.2754,-0.021305,0.071164,-0.62725,2.1378,-1.1759,1.783,-0.63728,1.1735,-0.13881,0.29446,-0.015923,0.51954,-0.02248,0.56409,-0.80852,-1.0386,1.2167,-0.39673,-1.0075,-1.1232,-0.35819,-0.47959,0.13215,0.19391,1.207,1.0151,1.3919,1.2182,1
-1.211,-1.7304,0.53533,-0.30043,0.51397,0.65578,-0.8738,-0.23564,0.92085,0.23001,0.55446,-0.72377,-0.58163,2.0217,3.5501,-0.40359,0.76405,3.0327,5.6306,-0.48715,1.1933,-0.16104,0.1495,-0.60989,-0.15655,-0.16381,0.99345,2.5854,2.4741,1
0.81026,-1.1347,0.04692,0.58731,-1.1739,0.95653,-0.81093,-0.0093943,0.93701,-1.3585,0.54637,-0.35449,-0.15163,1.4989,3.0948,0.28731,2.4658,1.0474,2.301,0.73296,3.6421,0.42332,1.4184,-0.82153,-0.48035,-0.86284,-0.65584,0.54813,0.10626,1
-2.3813,-0.46758,0.21517,-0.002267,-0.2012,1.6701,-1.7984,0.057895,0.28833,0.087968,0.0030966,0.075925,0.045358,-0.32596,-0.14737,-0.53621,0.18759,0.19297,-0.25952,-0.65947,0.31652,-0.26416,-0.18135,-0.40404,-0.18681,-0.38344,0.25584,0.59147,0.83172,1
0.44873,-1.6787,0.040261,1.317,-0.13784,0.68843,0.15905,-0.0072697,-0.34657,0.5899,0.11032,-0.058057,0.55645,0.44446,2.0834,-0.22208,0.25394,0.94819,0.57847,-0.064527,0.75349,-0.21935,-0.16344,0.075521,1.3633,0.59527,2.6523,0.66375,0.51046,1
-0.80129,-1.8672,0.017138,0.066066,0.064971,-0.021534,0.093868,0.7207,-0.35018,0.29601,-0.096683,-0.22481,-0.26651,1.8266,1.7419,-0.7375,-0.44489,2.198,1.1248,-0.81809,-0.10139,-0.33843,-0.32212,-0.87087,-0.8201,-0.6886,-0.20417,2.2447,2.0127,1
-0.92365,-2.5788,0.53338,1.1627,-0.85801,0.58045,0.19869,-0.19691,-0.11153,-0.15795,-0.37167,0.026979,0.095436,2.9543,0.61364,-0.7661,-0.80557,2.5564,0.60018,-0.91331,-0.83235,-0.35425,-0.46485,-0.98311,-0.69129,-0.96944,-1.0242,1.653,0.36476,1
-1.1656,-1.8443,-0.66355,1.34,-0.55474,0.65171,-1.011,1.0021,-1.3972,1.0988,-1.1681,0.74177,-0.2652,2.0433,0.22843,-0.66368,-0.35798,1.5909,0.038995,-0.76878,-0.16257,-0.32911,-0.38327,-0.99135,-0.76879,-1.0057,-1.1592,1.0694,0.10902,1
-0.78961,-1.1486,-0.8696,1.167,-1.7004,0.94622,-1.0502,0.28313,-0.50473,0.75245,-1.2518,0.75878,0.69344,1.4839,1.1275,-0.66983,-0.23835,1.2297,0.45081,-0.77135,-0.024379,-0.31966,-0.24902,-0.75426,-0.71889,-0.77275,-0.73526,0.61195,-0.034555,1
0.7152,-0.57534,-0.48053,1.9714,-1.0089,0.9395,-0.44137,0.025776,-0.94643,-0.020571,-1.1657,0.097769,0.030218,0.83854,1.9144,-0.14076,0.2899,0.41688,0.66461,0.26206,1.1472,-0.21979,-0.22131,-0.71088,-0.86348,-0.72265,-0.89838,0.07975,-0.41232,1
-0.93425,-0.63735,-0.68789,-0.76303,0.44077,0.37625,-0.36325,-0.24227,0.29484,-0.44097,0.74944,-0.34605,0.68471,0.19098,-0.93214,-0.58188,-0.19391,0.24177,-0.22974,-0.69008,-0.25136,-0.30981,-0.32155,-0.83563,-0.64701,-0.90759,-0.95661,0.12688,0.66478,1
-1.3983,-0.29312,0.33181,0.32343,1.2455,-0.97054,1.5976,-0.99891,-0.29503,1.1164,-2.0955,1.9055,-1.3754,-0.3615,-0.1484,-0.74514,-1.0175,0.21236,-0.39293,-0.91094,-1.0872,-0.35704,-0.47916,-0.12896,-0.29821,0.16591,0.3555,0.88603,1.0195,1
0.25729,-0.42739,-0.35864,-0.20864,1.4317,-1.5328,0.6266,-0.75839,0.85131,-0.75458,-1.1284,1.4681,-0.90098,1.6287,2.3576,-0.32428,0.40992,1.2125,1.451,-0.18855,1.0874,-0.22028,-0.090128,-0.75225,-0.63971,-0.78894,-0.71071,0.65538,-0.06934,1
1.1096,-1.6332,1.1256,0.54479,-0.25354,0.41264,-0.44806,-0.30619,-0.29467,-1.3031,0.18429,-0.67379,0.37735,-0.83736,-0.49589,-0.15091,-0.48998,-0.16998,-1.1537,0.19139,-0.4624,-0.26431,-0.29986,0.41121,-0.65894,2.5989,0.24003,0.027999,-0.49063,1
-0.5808,-0.53581,0.134,-0.51057,0.99142,-0.77609,1.3855,-1.7515,-0.52216,1.0581,-1.5741,1.1843,-1.7971,1.0983,-0.52489,-0.64239,-0.47622,0.96818,-0.72033,-0.67256,-0.3014,-0.33655,-0.4204,-0.91543,-0.85783,-0.87854,-0.74959,0.95929,0.63743,1
0.84184,-0.96175,0.18589,0.90089,-0.32448,0.78053,0.30998,0.091777,1.6416,-0.17099,0.76644,0.25971,0.87475,-0.28599,2.5933,0.51276,1.0129,0.246,1.3485,0.64817,2.0121,0.14357,0.34821,1.0214,1.8448,1.4228,2.0285,0.19501,0.69063,1
1.9845,-0.75874,-1.0474,-0.022137,2.4736,-1.1931,0.086269,-0.78309,2.7712,-0.95627,-0.98368,0.32202,0.27921,2.3504,0.31173,0.35482,0.62317,1.7479,0.11789,1.2229,1.6719,-0.078559,-0.040594,-0.83014,-0.99669,-0.91518,-1.245,0.49121,-0.81701,1
0.49795,-1.6514,-0.70227,1.1523,-0.79276,0.37394,-0.75444,0.94093,0.21947,0.3512,0.015365,1.3121,-2.2074,1.6798,1.3981,-0.13522,1.0217,1.639,1.1725,0.26211,2.2786,-0.092738,0.16096,-0.70223,-0.49416,-0.73148,-0.54408,0.77082,-0.024625,1
-0.16858,-1.5213,-0.75,0.82398,-0.32549,0.078542,-0.91877,1.4068,0.072319,-0.19449,0.37509,1.7314,-2.7871,1.3212,0.61389,-0.47995,0.307,1.3945,0.4625,-0.40047,1.1822,-0.25262,-0.13013,-0.58978,-0.57242,-0.62193,-0.74085,0.75461,0.25485,1
1.817,-0.0021965,-0.90067,1.5672,-0.86874,1.0273,-1.5084,0.64266,-1.1966,-0.18286,-0.539,-0.83484,-0.079878,0.15028,0.6333,1.0041,0.55099,-0.046818,0.34845,2.2953,1.4031,0.10844,0.065347,-0.63086,-0.86328,-0.68955,-0.96652,-0.1216,-0.25098,1
1.1843,-1.3696,-1.2242,1.3788,-1.4154,0.78628,-0.63659,-0.29506,0.2402,0.50764,0.1746,0.42696,-0.85626,1.8348,0.92492,-0.26784,-0.061133,1.1146,0.19302,0.10765,0.37043,-0.27568,-0.20255,-0.82666,-0.78692,-0.86263,-0.93598,0.36071,-0.54767,1
0.77838,-0.30565,1.5745,1.4815,0.50252,0.79213,-0.31661,0.92928,1.1698,-0.22642,0.33555,0.76137,0.34013,-1.0947,-0.10695,2.6617,2.0616,-1.0096,1.2222,0.9396,0.22589,2.5484,2.3441,3.4817,2.4272,2.0684,0.65524,-0.93777,0.04833,1
0.17977,-0.93904,1.5943,0.032468,-0.48877,0.33679,-0.043493,0.01786,0.93635,0.26322,0.31295,0.36559,0.12509,0.25264,1.2987,-0.45835,-0.36698,0.83367,0.3569,-0.40824,-0.32476,-0.31643,-0.36218,-0.42273,-0.42388,-0.19084,-0.020592,1.5812,1.8982,1
2.0762,-1.3554,-0.43968,1.3158,-0.84776,0.16179,-0.65936,-0.45392,-0.10456,-0.63491,-0.017686,0.2465,0.51545,1.6444,1.3519,0.62899,1.1728,1.0082,0.14837,1.9635,2.3356,0.098208,0.23449,-0.84788,-0.70041,-0.85899,-0.81244,0.36294,-0.051564,1
0.082053,0.66962,0.28549,1.1976,-0.89758,1.4102,-0.73517,1.0173,0.069911,0.69324,0.17199,0.85764,0.15081,-0.87598,1.3596,0.70387,0.92032,-1.1032,1.4074,0.19204,0.49743,0.30172,0.61567,1.835,2.0489,1.3676,1.3301,-1.1173,-0.78061,1
-0.18617,-1.3455,0.20087,0.65317,-1.6732,0.67092,-1.8982,0.56911,-1.5319,0.40362,-0.45541,0.72906,-0.92866,1.5722,1.6505,-0.32746,0.89514,1.4189,0.86493,-0.10731,2.1999,-0.14348,0.10046,-0.89533,-0.79879,-0.86466,-1.1112,1.1785,0.51337,1
0.75429,-0.56791,0.10038,1.5811,-0.45857,0.24342,-0.5141,1.667,-2.2619,1.554,-0.64741,0.8887,-0.21936,-0.40899,1.1459,0.10859,-0.25953,-0.18863,-0.11984,0.15137,-0.069903,-0.17655,-0.32646,0.81266,1.3874,1.1956,1.9798,-0.17438,0.16064,1
-0.29063,-0.41369,-0.16361,1.7254,-0.54461,0.78507,-0.82123,1.1235,-0.61037,0.88503,-0.23772,0.93358,-0.40737,-0.29189,1.1529,-0.36731,0.081454,-0.27792,0.22051,-0.3524,0.56794,-0.26492,-0.1967,0.37649,0.26267,0.73959,1.0601,-0.20607,-0.16002,1
1.3323,-0.59894,-1.005,1.1887,-0.6909,0.66757,-1.1278,0.71082,-1.2815,1.3991,-0.36487,0.63171,-0.41081,-0.21023,0.40195,0.20497,-0.6693,-0.1008,-0.60412,0.7567,-0.47138,-0.1888,-0.41681,0.23201,-0.1076,1.1662,1.2037,-0.15526,-0.18463,1
-0.22668,0.72505,-0.17845,-1.5739,2.1743,-0.41498,1.2186,-0.8618,0.97057,-2.3558,1.7194,-0.88528,1.6308,-0.614,1.2004,-0.206,-0.33001,-0.66942,1.2977,-0.40304,-0.030607,-0.25977,-0.34251,1.8851,2.6868,1.5099,2.0384,-0.6135,-0.73185,1
0.41586,-0.13009,-0.35136,-0.97571,1.7663,-0.99517,1.9748,-1.8655,-0.08689,1.5947,-0.0030043,0.048887,-0.76768,0.12854,1.1959,-0.26598,0.19339,0.48174,0.36587,-0.26596,-0.15449,-0.19853,0.34847,0.1687,1.3186,0.51989,2.121,0.56284,0.44512,1
0.5448,0.0053395,-0.24113,-0.87065,1.8448,-0.99356,1.9861,-1.8919,-0.10235,1.6591,0.29904,0.027586,-0.91998,-0.20333,0.96408,-0.01819,0.27056,0.17119,0.54695,-0.071376,0.0011851,-0.14009,0.025075,0.48982,1.3563,0.76057,1.9268,0.34367,0.39663,1
0.5709,0.42535,-0.9252,-1.0914,0.70183,-1.1776,0.30171,-1.0315,0.61433,-1.0851,-0.46076,0.86461,0.24603,0.77294,1.4036,-0.062713,1.7755,0.39259,1.0027,0.32244,3.4684,0.10524,1.403,-0.66176,-0.03317,-0.64448,0.2435,0.082512,-0.3632,1
0.3295,-0.83164,0.88362,-0.21207,-0.46903,0.53812,-0.56523,0.37205,0.34154,0.14913,0.73535,0.15902,0.20664,0.10516,-0.31256,-0.41249,-0.45022,0.55052,-0.0077635,-0.22175,-0.43768,-0.31838,-0.30665,-0.5896,-0.39288,-0.43245,0.00011533,1.1984,1.4946,1
0.61815,0.27065,-0.063236,-1.7481,1.6819,0.15066,1.737,-1.6516,1.2138,-1.4713,1.3147,-0.19421,1.6856,-0.050842,1.5173,0.36845,0.45698,-0.30261,1.3565,0.060985,-0.10624,-0.060637,-0.1097,0.42456,0.81604,0.094177,0.35427,-0.54418,-0.64455,1
0.91866,-2.2507,-1.0036,2.0642,0.1894,0.5045,-1.8703,1.1378,-0.24602,1.2545,-1.9268,0.9203,-1.1412,1.652,-0.32425,-0.44717,-0.30876,1.573,-0.68075,-0.21333,-0.061909,-0.31433,-0.30568,-0.93117,-0.99481,-0.97764,-1.3606,0.87985,-0.27189,1
0.67366,0.084773,-1.0159,-0.82589,0.91818,-1.0942,0.95832,-0.71927,1.2674,-0.20165,-1.7663,0.89238,-1.0622,1.3058,1.8195,-0.34784,-0.06937,0.7911,0.73594,-0.10337,0.28332,-0.28339,-0.29591,-0.81207,-0.68366,-0.80909,-0.70343,0.33802,-0.17295,1
0.39982,0.10865,-0.80755,-0.59799,0.80292,-1.0126,0.99268,-1.0907,0.084732,-0.34658,-2.1001,1.6985,-0.46062,1.1212,1.4464,-0.17947,1.2099,0.72921,0.7915,0.13652,2.1414,-0.048318,0.51911,-0.83908,-0.76343,-0.85778,-0.95336,0.44346,-0.014007,1
1.5919,-0.71712,-1.7895,1.412,-1.9381,1.2892,-0.89641,0.25344,0.52203,-2.1117,1.09,-1.6737,0.69289,1.5456,1.2459,-0.17388,-0.67928,0.62533,-0.19767,0.64895,-0.44951,-0.3144,-0.44484,-0.98574,-1.0051,-1.0002,-1.1632,0.34715,-0.49773,1
1.3103,-0.32263,-1.8959,1.1651,-2.1107,1.2135,-0.74182,0.23889,0.60567,-2.2907,1.0464,-1.6208,1.0449,0.86921,1.0181,-0.1862,-0.77346,0.22376,-0.19675,0.53854,-0.47848,-0.31792,-0.45881,-0.94464,-1.1222,-0.98611,-1.433,0.16784,-0.56284,1
0.1125,-1.0336,0.71587,0.25145,-0.26141,0.45925,-0.34614,-0.20938,-0.39036,-0.77857,-0.39597,0.62046,-0.66509,1.4339,-0.038023,-0.68234,-0.92291,1.853,-0.44274,-0.61557,-0.91718,-0.35523,-0.46604,-0.88405,-0.93524,-0.67631,-0.70157,2.3415,2.4177,1
0.1207,-0.93252,0.77601,0.25267,-0.27482,0.36703,-0.48495,-0.36858,-0.48291,-0.70066,-0.27496,0.69187,-0.95499,1.2388,0.18496,-0.66433,-0.9021,1.6745,-0.20985,-0.59142,-0.98422,-0.35408,-0.46686,-0.85068,-0.63779,-0.65934,-0.37658,2.2304,2.3531,1
0.62401,0.15925,0.50245,1.3206,-0.75531,1.3161,-0.39417,1.7629,-0.46096,1.3898,0.055126,1.0467,0.77467,-0.99408,-0.16389,1.2866,1.04,-0.95226,0.27999,0.58658,-0.13235,0.64051,0.60931,1.8765,1.8352,1.5001,0.96223,-0.76334,-0.29384,1
0.50158,0.66886,-0.38171,-0.46123,1.3449,-1.0134,0.67519,-1.4052,0.079473,-0.45636,-0.79916,0.70811,-0.70427,0.424,1.6498,-0.22161,0.014262,0.10304,0.70818,-0.019299,0.13635,-0.2569,-0.2822,-0.67427,-0.56736,-0.72923,-0.68288,-0.014677,-0.27319,1
-0.91623,-0.035896,-1.2578,1.2609,-0.51401,1.1973,-1.7807,0.97911,0.43037,-1.4343,0.97058,-0.74127,1.2553,-0.29605,0.61043,-0.66616,-0.84421,-0.44648,-0.40029,-0.80825,-0.86337,-0.3513,-0.46904,0.20894,0.77193,0.57193,2.2348,-0.49742,-0.61624,1
0.36642,0.77727,-0.64553,-1.0517,0.83485,-1.2038,0.58534,-1.4727,0.33907,-0.27997,-1.1562,0.27305,-0.46217,0.443,0.77444,-0.39581,-0.36698,0.045308,-0.133,-0.20981,-0.35212,-0.31259,-0.37988,-0.83386,-0.69785,-0.88676,-0.86825,-0.1486,-0.44452,1
-1.11,0.36649,0.68351,0.011471,0.85063,-0.84536,1.2704,-0.79411,0.25265,1.0629,-1.9429,2.5242,-1.3932,-0.98342,-0.11796,-0.40165,-0.35985,-0.73984,0.024179,-0.72196,-0.82004,-0.27981,-0.30326,1.6733,2.3179,1.4891,1.3957,-0.31985,0.2994,1
